"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#IMW14: Don't miss @jeffperkins8 today @10am ET w/ @sureshvittal @RuthPStevens on the marketing funnel: http://t.co/hhmOr4pRmZ",FALSE,0,NA,2014-06-03 12:00:51,FALSE,NA,"473796453291532289",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#MustacheMonday arrived at our Colorado offices. Check out the photos! http://t.co/8YmAbOARrB  http://t.co/33yIMnB5HF",FALSE,0,NA,2014-06-03 00:01:05,FALSE,NA,"473615316095086593",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Round-up of articles in our #Flipboard mag: http://t.co/KWpQDeHlMm @flipboard @FlipboardMag @verge @businessinsider @venturebeat @techcrunch",FALSE,0,NA,2014-06-02 23:30:50,FALSE,NA,"473607705987674112",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Do you #workfromhome? Don't make these 4 mistakes: http://t.co/CPJdX4tl8L by @seanobr via @BrazenCareerist",FALSE,0,NA,2014-06-02 23:00:59,FALSE,NA,"473600190595997696",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Going to #IMW14? @jeffperkins8 is speaking tomorrow @10am ET w/ @sureshvittal @RuthPStevens on the marketing funnel: http://t.co/hhmOr4pRmZ",FALSE,1,NA,2014-06-02 22:30:25,FALSE,NA,"473592497818849280",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Don't make these 4 mistakes if you #workfromhome: http://t.co/muWlsIc8wE by @seanobr via @businessinsider",FALSE,0,NA,2014-06-02 22:01:26,FALSE,NA,"473585204805001216",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Read Mary Meeker's annual #InternetTrends presentation? Read about it in our Flipboard mag: http://t.co/q73ht1zBJg",FALSE,0,NA,2014-06-02 21:30:54,FALSE,NA,"473577520030568449",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Get the tools you need to survive and thrive while #telecommuting. Download our FREE eBook: http://t.co/f6GUnHu0xo...",FALSE,0,NA,2014-06-02 21:01:46,FALSE,NA,"473570189532225536",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Do you suffer from #Collaboration Fatigue? Take this quiz from @wainhouse360's @WHaskins and find out: http://t.co/a3R6mYxmDL",FALSE,0,NA,2014-06-02 20:30:53,FALSE,NA,"473562416996155393",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"""By the ppl, for the ppl."" We've revolutionized our internal comms w/ @JiveSoftware: http://t.co/ZDm0TcAr9Q w/ @corasauras @LaurenMPeterson",FALSE,1,NA,2014-06-02 20:06:09,FALSE,NA,"473556195442061312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PGi",0,FALSE,FALSE,NA,NA
"If you want to do more, learn more &amp; gain more, you might try thinking like a surfer: http://t.co/6CH1L0pUqb #productivity #flowstate",FALSE,1,NA,2014-06-02 20:01:34,FALSE,NA,"473555040947687424",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Going to #IMW14? @jeffperkins8 is speaking tomorrow @10am ET w/ @sureshvittal @RuthPStevens on the marketing funnel: http://t.co/TTmq5yjcPL",FALSE,2,NA,2014-06-02 19:54:02,FALSE,NA,"473553146245947392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PGi",1,FALSE,FALSE,NA,NA
"@SuzWuz1 Hey Suzanne, my apologies about this! Can you please send your contact info (name, email address, phone) to socialmedia@pgi.com?",FALSE,0,"SuzWuz1",2014-06-02 19:36:50,FALSE,"473509220705255424","473548814712705026","1134746658","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PGi",0,FALSE,FALSE,NA,NA
"What tools did you use for your first conference calls? See how they've evolved over time: http://t.co/Zs3XnjIjfT by @lornaluv #techtrends",FALSE,0,NA,2014-06-02 19:30:52,FALSE,NA,"473547314590932993",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Are you the Remote Manager? Find out by getting our free #Telecommuting eBook: http://t.co/f6GUnHu0xo  http://t.co/tPVsv32YS8",FALSE,0,NA,2014-06-02 19:01:51,FALSE,NA,"473540013721137153",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Looking for a new job &amp; need a little career pick-me-up? 10 gifs for your job search: http://t.co/Jp8ISR6lWU by @blakelyags #HRchat #jobs",FALSE,1,NA,2014-06-02 18:01:30,FALSE,NA,"473524822690234369",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Making a #webconferencing comparison? Use these best practices to help guide your decision: http://t.co/GUmHz0yJE2 by @writerwin",FALSE,0,NA,2014-06-02 17:01:38,FALSE,NA,"473509758998437888",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"93% of communication is non-verbal. #Sales: Swap out older tools for online meeting tools: http://t.co/h4ewFlaK4o by @jeffperkins8",FALSE,1,NA,2014-06-02 16:02:04,FALSE,NA,"473494769172504576",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"No office? No problem! 5 strategies for managing an all-virtual team: http://t.co/5ZG2Qjhwz9 via @fastcompany",FALSE,0,NA,2014-06-02 15:30:50,FALSE,NA,"473486909600436225",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Tired of lame, painful &amp; super awkward conference calls? Get our etiquette tips http://t.co/vSwuqkDnKA w/ @SlideShare...",FALSE,0,NA,2014-06-02 15:01:38,FALSE,NA,"473479559057534976",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"See how @GwinnettMedical uses #GlobalMeet #audioconferencing to reduce costs, improve efficiency in their hospitals: http://t.co/KgIYNcaIta",FALSE,0,NA,2014-06-02 14:31:19,FALSE,NA,"473471929748578304",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Addicted to constantly checking email? See what @lvanderkam learned from checking email only 2x/day: http://t.co/kKjmVjVajg #productivitytip",FALSE,0,NA,2014-06-02 14:02:48,FALSE,NA,"473464754825355264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"The 7 types of remote employees, free eBook: http://t.co/ZveBuYbEOT  by @entrylevelrebel via @Inc #remotework http://t.co/VVmyDzSLIC",FALSE,0,NA,2014-06-02 13:30:45,FALSE,NA,"473456689585586176",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#Introverts: Just because you're quiet doesn't mean you can't be heard in #meetings http://t.co/kTM44KtPpv",FALSE,3,NA,2014-06-02 13:02:25,FALSE,NA,"473449557335220224",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Do you suffer from #Collaboration Fatigue? Take this quiz from @wainhouse360's @WHaskins and find out: http://t.co/a3R6mYxmDL",FALSE,0,NA,2014-06-02 01:00:48,FALSE,NA,"473267956324265985",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"What tools did you use for your first conference calls? See how they've evolved over time: http://t.co/Zs3XnjIjfT by @lornaluv #techtrends",FALSE,0,NA,2014-06-02 00:00:45,FALSE,NA,"473252846943879168",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Are you the Remote Manager? Find out by getting our free #Telecommuting eBook: http://t.co/f6GUnHu0xo  http://t.co/tPVsv32YS8",FALSE,0,NA,2014-06-01 23:00:35,FALSE,NA,"473237702545268736",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Looking for a new job &amp; need a little career pick-me-up? 10 gifs for your job search: http://t.co/Jp8ISR6lWU by @blakelyags #HRchat #jobs",FALSE,0,NA,2014-06-01 22:00:39,FALSE,NA,"473222618779496448",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#MustacheMonday arrived at our Colorado offices. Check out the photos! http://t.co/8YmAbOARrB  http://t.co/33yIMnB5HF",FALSE,0,NA,2014-06-01 21:00:51,FALSE,NA,"473207570782760961",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Do you #workfromhome? Don't make these 4 mistakes: http://t.co/CPJdX4tl8L by @seanobr via @BrazenCareerist",FALSE,1,NA,2014-06-01 20:00:36,FALSE,NA,"473192408554143744",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"93% of communication is non-verbal. #Sales: Swap out older tools for online meeting tools: http://t.co/h4ewFlaK4o by @jeffperkins8",FALSE,1,NA,2014-06-01 19:00:49,FALSE,NA,"473177364177117185",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Read Mary Meeker's annual #InternetTrends presentation? Read about it in our Flipboard mag: http://t.co/q73ht1zBJg",FALSE,1,NA,2014-06-01 18:30:14,FALSE,NA,"473169667574751233",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Get the tools you need to survive and thrive while #telecommuting. Download our FREE eBook: http://t.co/f6GUnHu0xo...",FALSE,1,NA,2014-06-01 18:01:27,FALSE,NA,"473162423315476480",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"The 7 types of remote employees, free eBook: http://t.co/djmrZHGUAy  by @entrylevelrebel via @Inc #remotework http://t.co/VVmyDzSLIC",FALSE,0,NA,2014-06-01 17:30:30,FALSE,NA,"473154633657888769",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Tired of lame, painful &amp; super awkward conference calls? Get our etiquette tips http://t.co/vSwuqkDnKA w/ @SlideShare...",FALSE,0,NA,2014-06-01 17:00:53,FALSE,NA,"473147183005704194",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#Introverts: Just because you're quiet doesn't mean you can't be heard in #meetings http://t.co/kTM44KtPpv",FALSE,0,NA,2014-06-01 16:01:40,FALSE,NA,"473132280383569921",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"If you want to do more, learn more &amp; gain more, you might try thinking like a surfer: http://t.co/6CH1L0pUqb #productivity #flowstate",FALSE,0,NA,2014-06-01 15:01:04,FALSE,NA,"473117027499253760",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"No office? No problem! 5 strategies for managing an all-virtual team: http://t.co/5ZG2Qjhwz9 via @fastcompany",FALSE,0,NA,2014-06-01 14:30:25,FALSE,NA,"473109316585938944",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Making a #webconferencing comparison? Use these best practices to help guide your decision: http://t.co/GUmHz0yJE2 by @writerwin",FALSE,0,NA,2014-06-01 14:00:51,FALSE,NA,"473101876465270784",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"See how @GwinnettMedical uses #GlobalMeet #webconferencing to reduce costs, improve efficiency in their hospitals: http://t.co/KgIYNcaIta",FALSE,0,NA,2014-06-01 13:30:23,FALSE,NA,"473094209579544576",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Addicted to constantly checking email? See what @lvanderkam learned from checking email only 2x/day: http://t.co/kKjmVjVajg #productivitytip",FALSE,0,NA,2014-06-01 13:00:52,FALSE,NA,"473086778044596224",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Looking for a new job &amp; need a little career pick-me-up? 10 gifs for your job search: http://t.co/Jp8ISR6lWU by @blakelyags #HRchat #jobs",FALSE,0,NA,2014-06-01 01:00:30,FALSE,NA,"472905492264919040",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"The 7 types of remote employees, free eBook: http://t.co/ZveBuYbEOT  by @entrylevelrebel via @Inc #remotework http://t.co/VVmyDzSLIC",FALSE,0,NA,2014-06-01 00:30:19,FALSE,NA,"472897899710656512",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Tired of lame, painful &amp; super awkward conference calls? Get our etiquette tips http://t.co/vSwuqkDnKA w/ @SlideShare...",FALSE,0,NA,2014-06-01 00:00:35,FALSE,NA,"472890416116006912",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Don't make these 4 mistakes if you #workfromhome: http://t.co/muWlsIc8wE by @seanobr via @businessinsider",FALSE,0,NA,2014-05-31 23:00:52,FALSE,NA,"472875385798283264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Are you the Remote Manager? Find out by getting our free #Telecommuting eBook: http://t.co/f6GUnHu0xo  http://t.co/tPVsv32YS8",FALSE,1,NA,2014-05-31 22:00:34,FALSE,NA,"472860211867582465",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#MustacheMonday arrived at our Colorado offices. Check out the photos! http://t.co/8YmAbOARrB  http://t.co/33yIMnB5HF",FALSE,0,NA,2014-05-31 21:00:46,FALSE,NA,"472845163501719554",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Addicted to constantly checking email? See what @lvanderkam learned from checking email only 2x/day: http://t.co/kKjmVjVajg #productivitytip",FALSE,0,NA,2014-05-31 20:01:25,FALSE,NA,"472830226880548864",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Get the tools you need to survive and thrive while #telecommuting. Download our FREE eBook: http://t.co/f6GUnHu0xo...",FALSE,1,NA,2014-05-31 19:01:43,FALSE,NA,"472815204292915200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"93% of communication is non-verbal. #Sales: Swap out older tools for online meeting tools: http://t.co/h4ewFlaK4o by @jeffperkins8",FALSE,1,NA,2014-05-31 18:00:57,FALSE,NA,"472799912212824064",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Do you suffer from #Collaboration Fatigue? Take this quiz from @wainhouse360's @WHaskins and find out: http://t.co/a3R6mYxmDL",FALSE,1,NA,2014-05-31 17:30:45,FALSE,NA,"472792310850531329",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"#Introverts: Just because you're quiet doesn't mean you can't be heard in #meetings http://t.co/kTM44KtPpv",FALSE,0,NA,2014-05-31 17:01:41,FALSE,NA,"472784995212611584",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"If you want to do more, learn more &amp; gain more, you might try thinking like a surfer: http://t.co/6CH1L0pUqb #productivity #flowstate",FALSE,0,NA,2014-05-31 16:01:33,FALSE,NA,"472769864072167424",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Making a #webconferencing comparison? Use these best practices to help guide your decision: http://t.co/GUmHz0yJE2 by @writerwin",FALSE,0,NA,2014-05-31 15:01:06,FALSE,NA,"472754649905508352",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Do you #workfromhome? Don't make these 4 mistakes: http://t.co/CPJdX4tl8L by @seanobr via @BrazenCareerist",FALSE,0,NA,2014-05-31 14:00:59,FALSE,NA,"472739521151643648",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"What tools did you use for your first conference calls? See how they've evolved over time: http://t.co/Zs3XnjIjfT by @lornaluv #techtrends",FALSE,0,NA,2014-05-31 13:01:23,FALSE,NA,"472724522840629248",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Addicted to constantly checking email? See what @lvanderkam learned from checking email only 2x/day: http://t.co/kKjmVjVajg #productivitytip",FALSE,0,NA,2014-05-30 23:00:51,FALSE,NA,"472512994094891008",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Do you suffer from #Collaboration Fatigue? Take this quiz from @wainhouse360's @WHaskins and find out: http://t.co/a3R6mYxmDL",FALSE,0,NA,2014-05-30 22:30:45,FALSE,NA,"472505419978776577",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",2,FALSE,FALSE,NA,NA
"5 steps you should always take after each #onlinemeeting: http://t.co/hEiQOHnmzh  by @Lornaluv http://t.co/tApmynjKvF",FALSE,0,NA,2014-05-30 22:01:23,FALSE,NA,"472498030865039363",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Looking for a new job &amp; need a little career pick-me-up? 10 gifs for your job search: http://t.co/Jp8ISR6lWU by @blakelyags #HRchat #jobs",FALSE,0,NA,2014-05-30 21:30:28,FALSE,NA,"472490251098001408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Heard of #Glossophobia?  It's the #1 fear in America. Find out if you have it, how to overcome it: http://t.co/0O2zybFKau #presentationideas",FALSE,0,NA,2014-05-30 21:01:25,FALSE,NA,"472482937393655808",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Do you tend to have a lot of Friday meetings? A few simple Do’s &amp; Don’ts to take the sting out of them: http://t.co/jR6yLHxHzS by @writerwin",FALSE,0,NA,2014-05-30 20:42:22,FALSE,NA,"472478145808191488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PGi",0,FALSE,FALSE,NA,NA
"Tired of lame, painful &amp; super awkward conference calls? Get our etiquette tips http://t.co/vSwuqkDnKA w/ @SlideShare...",FALSE,0,NA,2014-05-30 20:30:31,FALSE,NA,"472475160940122113",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"@SlideShare Thanks so much for sharing! -Michelle",FALSE,0,"SlideShare",2014-05-30 20:21:31,FALSE,"472437443313287168","472472896174948352","9676152","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PGi",0,FALSE,FALSE,NA,NA
"#5. Practice makes perfect. Get all 5 #presentationideas to keep your virtual audience engaged: http://t.co/iHBSkIYHag",FALSE,0,NA,2014-05-30 20:01:28,FALSE,NA,"472467851245547520",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Making a #webconferencing comparison? Use these best practices to help guide your decision: http://t.co/GUmHz0yJE2 by @writerwin",FALSE,0,NA,2014-05-30 19:30:42,FALSE,NA,"472460108816220160",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Tried out #Agenday yet? Our FREE calendar app offers one-touch conference call access: http://t.co/DHx7HxLBua  http://t.co/7C1zhlwboP",FALSE,0,NA,2014-05-30 19:01:57,FALSE,NA,"472452872995872768",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#MustacheMonday arrived at our Colorado offices. Check out the photos! http://t.co/8YmAbOARrB  http://t.co/33yIMnB5HF",FALSE,1,NA,2014-05-30 18:30:29,FALSE,NA,"472444956003811328",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Will a newly released tablet make us abandon our sketchbooks &amp; notepads? More in the Future of Biz Collaboration: http://t.co/q73ht1zBJg",FALSE,0,NA,2014-05-30 18:01:51,FALSE,NA,"472437747375169537",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"The 7 types of remote employees, free eBook: http://t.co/ZveBuYbEOT  by @entrylevelrebel via @Inc #remotework http://t.co/VVmyDzSLIC",FALSE,1,NA,2014-05-30 17:30:40,FALSE,NA,"472429903305252865",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Why taking a vacation can make you better at your job: http://t.co/IAtWSdrCkD Stats in our #Workation #infographic: http://t.co/WkVh8uezje",FALSE,0,NA,2014-05-30 17:02:10,FALSE,NA,"472422729845862400",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#Introverts: Just because you're quiet doesn't mean you can't be heard in #meetings http://t.co/kTM44KtPpv",FALSE,0,NA,2014-05-30 16:31:20,FALSE,NA,"472414968961593344",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Get the tools you need to survive and thrive while #telecommuting. Download our FREE eBook: http://t.co/f6GUnHu0xo...",FALSE,0,NA,2014-05-30 16:02:58,FALSE,NA,"472407830419763200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"If you want to do more, learn more &amp; gain more, you might try thinking like a surfer: http://t.co/6CH1L0pUqb #productivity #flowstate",FALSE,2,NA,2014-05-30 15:30:52,FALSE,NA,"472399752718741504",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"93% of communication is non-verbal. #Sales: Swap out older tools for online meeting tools: http://t.co/h4ewFlaK4o by @jeffperkins8",FALSE,2,NA,2014-05-30 15:01:16,FALSE,NA,"472392303798403072",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"Are you the Remote Manager? Find out by getting our free #Telecommuting eBook: http://t.co/f6GUnHu0xo  http://t.co/tPVsv32YS8",FALSE,0,NA,2014-05-30 14:30:39,FALSE,NA,"472384596718669824",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"The business etiquette guide for #conferencecalls that we've all been waiting for: http://t.co/iYkeOpGJvZ #bettermeetings by @blakelyags",FALSE,0,NA,2014-05-30 14:02:11,FALSE,NA,"472377435577942016",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Congrats to our amazing APAC team! Mgmt Team &amp; #Tech Exec of the Year honors @TheStevieAwards http://t.co/3lRpUdUE5b #APSA14 #PGiPride",FALSE,1,NA,2014-05-30 13:36:24,FALSE,NA,"472370946700234752",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"93% of communication is non-verbal. #Sales: Swap out older tools for online meeting tools: http://t.co/h4ewFlaK4o by @jeffperkins8",FALSE,2,NA,2014-05-29 14:42:13,FALSE,NA,"472025120211734530",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Addicted to constantly checking email? See what @lvanderkam learned from checking email only 2x/day: http://t.co/kKjmVjVajg #productivitytip",FALSE,0,NA,2014-05-29 01:00:31,FALSE,NA,"471818336104611841",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",2,FALSE,FALSE,NA,NA
"Thoughts on the future of biz collaboration by @DANALCAMPBELL @TerryLyonsIrl @clarissahughes0 http://t.co/LpiHgPJvun...",FALSE,0,NA,2014-05-29 00:01:17,FALSE,NA,"471803426591236096",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"Will a newly released tablet make us abandon our sketchbooks &amp; notepads? More in the Future of Biz Collaboration: http://t.co/q73ht1zBJg",FALSE,0,NA,2014-05-28 23:01:24,FALSE,NA,"471788356444368896",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"#5. Practice makes perfect. Get all 5 #presentationideas to keep your virtual audience engaged: http://t.co/iHBSkIYHag",FALSE,0,NA,2014-05-28 22:01:27,FALSE,NA,"471773270216544257",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",1,FALSE,FALSE,NA,NA
"#Introverts: Just because you're quiet doesn't mean you can't be heard in #meetings http://t.co/kTM44KtPpv",FALSE,0,NA,2014-05-28 21:30:52,FALSE,NA,"471765573253480448",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
"These 5 quick how-to videos will make you an #iMeet rockstar: http://t.co/NnS4DbAuRF w/ @jeffperkins8 @jenniferzember #onlinemeetings",FALSE,0,NA,2014-05-28 21:01:40,FALSE,NA,"471758227429158912",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PGi",0,FALSE,FALSE,NA,NA
